"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2016","2016",12049,,
"IT","Italia","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2016","2016",66868,,
"IT","Italia","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2016","2016",11213,,
"IT","Italia","DEATH","morti","9","totale","17_4","eventi di intento indeterminato","2016","2016",4,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2016","2016",363,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",773,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_22","di cui altri tumori maligni","2016","2016",3169,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_1","influenza","2016","2016",45,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",93,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2016","2016",3136,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2016","2016",2482,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_4","di cui avvelenamento accidentale","2016","2016",43,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2016","2016",35,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","99","totale","2016","2016",88260,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_12","di cui tumori maligni di altre parti dell'utero","2016","2016",756,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_15","di cui tumori maligni del rene","2016","2016",388,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_18","di cui tumori maligni della tiroide","2016","2016",82,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2016","2016",7662,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",6108,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",2601,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",1584,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1","accidenti","2016","2016",2118,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_3","di cui annegamento e sommersione accidentali","2016","2016",11,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2016","2016",256,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",68,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1","tumori maligni","2016","2016",22794,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_3","di cui tumori maligni dello stomaco","2016","2016",1079,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_6","di cui tumori maligni del pancreas","2016","2016",1936,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_9","di cui melanomi maligni della cute","2016","2016",248,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_1","demenza","2016","2016",3993,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_4","altri disturbi psichici e comportamentali","2016","2016",231,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_2","malattia di alzheimer","2016","2016",2431,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1","malattie ischemiche del cuore","2016","2016",7817,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2016","2016",486,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",162,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_2","cause sconosciute e non specificate","2016","2016",240,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_1","tubercolosi","2016","2016",36,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_4","altre malattie infettive e parassitarie","2016","2016",1658,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",343,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",536,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",500,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",953,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_2","abuso di alcool (compresa psicosi alcolica)","2016","2016",18,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",561,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",701,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2016","2016",1537,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","13","complicazioni della gravidanza, del parto e del puerperio","2016","2016",5,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",3048,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2016","2016",177,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7","malattie del sistema circolatorio","2016","2016",32446,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",5053,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2016","2016",7242,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_2","polmonite","2016","2016",1878,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_1","sindrome della morte improvvisa nell'infanzia","2016","2016",3,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2016","2016",2477,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2016","2016",553,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2016","2016",1313,,
"IT","Italia","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",3103,,
"IT","Italia","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",3210,,
"IT","Italia","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2016","2016",22924,,
"IT","Italia","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2016","2016",3643,,
"IT","Italia","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2016","2016",486,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",2502,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2016","2016",61,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2016","2016",3887,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_13","di cui tumori maligni dell'ovaio","2016","2016",939,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2016","2016",4918,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",1566,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2016","2016",2764,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2016","2016",9725,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2016","2016",2292,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2016","2016",2049,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2016","2016",198,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_2","aids (malattia da hiv)","2016","2016",35,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2","tumori","2016","2016",23958,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_2","di cui tumori maligni dell'esofago","2016","2016",168,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",1080,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",3320,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5","disturbi psichici e comportamentali","2016","2016",4244,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_1","morbo di parkinson","2016","2016",921,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2016","2016",241,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2016","2016",1051,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2016","2016",94,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",48,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",130,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2016","2016",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6_1","morbo di parkinson","2016","2016",23,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2016","2016",1032,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",211,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2016","2016",222,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2016","2016",163,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_2","di cui cadute accidentali","2016","2016",17,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2016","2016",83,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2016","2016",12,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2016","2016",33,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",20,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2016","2016",232,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","8_1","influenza","2016","2016",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2016","2016",131,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2016","2016",46,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2016","2016",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_3","omicidio, aggressione","2016","2016",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","99","totale","2016","2016",3091,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2016","2016",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2","tumori","2016","2016",855,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2016","2016",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2016","2016",102,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",168,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2016","2016",89,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_3","dipendenza da droghe, tossicomania","2016","2016",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2016","2016",75,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2016","2016",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2016","2016",61,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2016","2016",90,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2016","2016",47,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2016","2016",17,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_20","di cui leucemia","2016","2016",37,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",47,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","8_2","polmonite","2016","2016",47,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",144,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",7,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2016","2016",8,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2016","2016",72,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1_3","epatite virale","2016","2016",38,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1","tumori maligni","2016","2016",808,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2016","2016",36,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2016","2016",59,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","4_1","diabete mellito","2016","2016",126,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_1","demenza","2016","2016",79,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2016","2016",8,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6_2","malattia di alzheimer","2016","2016",70,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",6,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2016","2016",5,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",5,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",7,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",86,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",6,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2016","2016",137,,
